0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,506,507,508,509,510,511,label,plant
-0.020079017,-0.2039465,-0.14830679,-0.08312405,-0.18523145,-0.056864575,0.10743296,0.035948146,-0.059674375,-0.09763354,-0.07922616,-0.19166537,-0.03850525,-0.07343619,-0.06546085,-0.12425856,-0.19940776,0.13437459,-0.13119152,-0.17521855,-0.040409923,-0.11883545,-0.09919442,-0.18102866,-0.05163785,-0.08663869,0.17512967,-0.4344014,0.20181517,-0.03913276,-0.20483623,-0.07330297,-0.09800866,0.16674057,-0.19872384,-0.080161095,-0.025804173,-0.084178634,-0.047134757,-0.08409004,-0.064354315,-0.00056170067,-0.0948229,0.032901354,0.25394726,-0.05709383,0.14053123,-0.013499754,-0.0020639803,-0.117829844,-0.006632648,-0.15882188,-0.22134885,-0.07308762,0.02900333,-0.04386075,-0.09377428,-0.25861654,-0.21816166,-0.09868166,-0.11875903,0.06126245,-0.0284213,-0.088481545,-0.124763556,-0.20992719,-0.018288627,-0.07293482,0.026230212,-0.10254606,-0.12568523,0.014257837,-0.109841704,0.008844933,-0.06867554,-0.16480568,-0.04709007,-0.002976358,-0.06205299,-0.14270079,-0.08218457,0.14574124,0.037718676,0.11070445,0.2495716,-0.004045923,-0.10570672,-0.08947142,-0.06649916,-0.2818058,0.057588756,-0.23433362,-0.049362697,-0.1181882,-0.06718018,-0.2565845,-0.09946654,0.033356667,-0.08966634,0.0046219304,-0.09594308,-0.052909076,-0.10491899,0.010353655,-0.08745094,0.10786252,0.11691799,-0.03199985,-0.071052775,-0.14885813,-0.1132463,-0.034549408,-0.055081315,0.06735312,-0.049911123,-0.008869428,-0.13490929,-0.0714654,-0.06245798,-0.1629107,0.020717593,-0.15286964,0.24462944,-0.07161143,-0.044126105,-0.009720093,-0.04931314,-0.19918896,0.38094282,-0.09395592,-0.12813565,0.24161017,-0.09233994,-0.0877474,-0.060635373,-0.054176874,-0.1357838,-0.07942954,0.2853887,0.06818661,-0.045235194,-0.17908514,-0.0066288933,-0.06878111,-0.050725155,0.026634306,-0.11727962,0.2921767,-0.17628823,-0.18599167,0.007881675,-0.008276718,-0.13003592,-0.014230698,-0.0965167,0.014822894,0.16596752,-0.12859562,-0.17442507,-0.11587484,-0.016660413,-0.14319888,0.09774355,0.24705812,0.052548967,-0.12963657,0.07740472,0.5019175,-0.04057665,0.0061375275,-0.067760035,-0.053488612,-0.0075425347,0.06327988,-0.070363946,-0.019698527,-0.0106554,-0.059818473,-0.0056257905,-0.023860848,-0.23086011,-0.07316903,0.11943774,0.45344955,0.022560913,-0.019326016,-0.117796466,-0.008733536,-0.16278529,-0.04646017,-0.18927377,-0.027613217,0.20898016,-0.0079815015,-0.097574554,0.15740837,0.04201369,-0.17359073,0.007184987,0.058402143,-0.15228085,-0.035921745,-0.10594532,-0.14333948,0.012093658,0.042893097,-0.1202597,-0.041774336,-0.020101568,-0.086965695,0.14178994,-0.075478315,-0.13619874,-0.02298704,-0.11431058,0.13301735,0.036781985,0.16807993,-0.14498977,-0.05559622,-0.08696596,-0.06844989,-0.08559458,-0.124987565,0.3753624,-0.09850362,-0.24010897,-0.07832867,0.12706873,0.24956866,-0.034647066,-0.07739077,-0.067019634,-0.13415775,-0.2673275,-0.12108841,0.047951255,-0.039929204,-0.19815475,-0.17098717,-0.073678195,-0.08066736,-0.1487433,-0.14638369,0.012806626,-0.030353023,0.00024142489,0.0325831,-0.04730364,-0.05119837,0.016254727,-0.21153092,-0.08667984,0.20458898,0.0018779635,-0.071834154,-0.06311646,0.060109288,-0.16695921,-0.07884912,0.014130541,0.10711208,-0.131796,-0.09991823,-0.046596732,-0.093630835,0.028036304,-0.1448226,-0.16420057,-0.06649256,0.1368862,0.28735772,0.24392134,-0.35069618,0.21262054,0.043967135,0.22801988,0.20524305,-0.042958476,-0.02770146,-0.086244285,-0.11071699,-0.11747526,-0.118060015,-0.011724281,0.015517682,-0.14866455,0.26120856,-0.09513424,-0.18591669,-0.1288644,-0.133569,-0.111017,-0.07775194,-0.04454654,0.02632216,-0.117637485,0.02519869,0.18114913,-0.097955555,-0.111637235,0.020123271,-0.050225127,-0.13734697,-0.061659314,-0.111304514,-0.1776113,0.12114353,-0.10970503,-0.14104298,-0.10007049,-0.0748485,0.044237614,0.00083821407,-0.054811124,-0.10802846,-0.10128948,-0.058322,0.1803358,-0.12012948,-0.089435145,-0.16003485,0.18059045,-0.030354759,-0.15837313,-0.08753107,-0.047946192,0.29153717,-0.10523404,0.11851461,-0.0847946,-0.053006724,0.22151186,-0.16191551,-0.062623754,-0.09797346,-0.19636276,0.058989223,-0.0015063584,-0.10253111,-0.05688306,-0.13691096,0.3543203,-0.145858,-0.11814362,-0.2518591,-0.033640265,-0.08539336,-0.10937478,-0.0400867,0.037040487,0.06515513,-0.06585838,-0.08996017,-0.09682363,-0.08868955,-0.060074013,-0.061246805,-0.049755264,-0.17054239,-0.14998287,-0.14351186,-0.053852066,-0.07576753,-0.084693104,-0.020135583,0.059425674,0.14901543,-0.10885248,-0.098795794,-0.041826114,-0.02537534,-0.02258675,-0.043030098,-0.011864869,-0.23546943,0.011201828,-0.27182698,-0.09892162,-0.119835235,0.12043929,-0.052459493,-0.09384885,-0.0044951765,-0.1612495,-0.055491768,-0.08473626,0.047953974,-0.03846447,-0.070698254,0.03556539,-0.020269267,0.15820298,-0.115459144,0.14119188,-0.10168155,-0.0075431867,-0.016625531,0.1703161,-0.102681495,0.025788693,0.18992569,-0.20018269,0.29217103,-0.14536434,-0.05900407,-0.15522316,-0.114803076,-0.119777694,-0.08490584,-0.12116793,-0.0762618,-0.27202043,-0.08421841,0.1491836,0.062554665,-0.055100176,-0.085768655,0.15668878,0.025407381,-0.07646768,-0.08241223,0.082476534,-0.0030260272,-0.085342504,-0.11010226,-0.000655435,0.2777666,-0.081440076,0.10519859,-0.1249113,-0.17487383,-0.053927556,-0.100353464,-0.09411116,-0.01908017,-0.05061129,-0.03327602,-0.0855995,-0.11726125,0.28554526,0.08898346,-0.07663063,-0.027073512,-0.18312877,-0.096339144,-0.25323036,0.24224044,0.050030675,-0.1034374,-0.23513368,-0.11014113,-0.12929235,-0.11786267,0.04640179,0.41081005,-0.102343306,0.38267076,0.30276442,-0.24314034,-0.09807655,0.0035499374,-0.1621307,-0.020822303,-0.02664403,-0.11934133,0.29659235,-0.1051445,-0.0331136,-0.14512856,-0.11630664,-0.10453616,-0.06960625,0.044781014,0.11796835,-0.013368425,0.41410658,-0.2811741,-0.09158833,0.26813355,-0.108004734,-0.006175991,0.0019608382,-0.12014866,-0.08734241,0.0023595644,-0.027750809,0.26800448,0.3406189,0.0208195,-0.11805154,0.0121608935,-0.02476009,-0.011392504,-0.23215248,0.039920576,-0.074004084,0.29351223,-0.037319534,-0.07446273,-0.14269261,-0.0613577,-0.005207136,-0.13214129,-0.14471744,-0.017662767,0.12430639,0.3332567,-0.029781321,-0.16809358,-0.014052836,-0.007110866,Man,0
-0.03302412,-0.22262052,-0.15693848,-0.078813694,-0.1855957,-0.042671837,0.12597618,0.07519129,-0.063246004,-0.10093993,-0.07175058,-0.18423776,-0.023397474,-0.10043686,-0.085177496,-0.13249211,-0.21331793,0.15316764,-0.13040832,-0.17624032,-0.039645184,-0.09346214,-0.08235413,-0.17253643,-0.075774565,-0.100450106,0.21893091,-0.50872403,0.18075126,-0.0034859516,-0.19155526,-0.08650237,-0.0656624,0.18079236,-0.20420003,-0.089709744,-0.04633208,-0.041423187,-0.023565594,-0.08249152,-0.061269276,0.013324877,-0.079326116,0.06298858,0.2267308,-0.05852934,0.14351338,-0.058105484,-0.007174032,-0.11549722,0.016224394,-0.18023461,-0.22436433,-0.075028345,0.14380354,-0.060478352,-0.115156904,-0.27660054,-0.22906591,-0.11805998,-0.13003872,0.039542183,-0.054202978,-0.09407154,-0.1323116,-0.20086382,-0.03776814,-0.09217354,0.016961712,-0.10041268,-0.11039315,0.043540042,-0.10742554,-0.0022236984,-0.056835033,-0.18408248,-0.0752033,0.0071682725,-0.03596296,-0.17310312,-0.077637345,0.18421999,0.046708804,0.09110556,0.25284058,-0.028843183,-0.11979585,-0.08345792,-0.09339394,-0.34480685,0.1025794,-0.29058284,-0.065180704,-0.0876303,-0.10179236,-0.24673317,-0.090750426,0.03367244,-0.11725508,-0.025308363,-0.10007121,-0.052228972,-0.10163517,0.0021684878,-0.08344076,0.13013646,0.12977959,-0.056940272,-0.11295598,-0.16461253,-0.120527446,-0.028960096,-0.0641409,0.03555222,-0.041888352,0.00051991455,-0.13701683,-0.050069463,-0.07926138,-0.17411903,0.051449493,-0.15874057,0.23455822,-0.07245469,-0.049086157,-0.011877207,-0.046549387,-0.21062736,0.4081802,-0.08458206,-0.15502486,0.3386022,-0.072958924,-0.09977557,-0.031156538,-0.028933465,-0.14815947,-0.11046804,0.27019286,0.075625576,-0.02958639,-0.20011054,0.0119479075,-0.08211798,-0.08221292,0.044143815,-0.12767793,0.32198933,-0.17519006,-0.19489852,-0.008693449,-0.009877117,-0.17219879,-0.041326508,-0.0871161,0.015815493,0.20889111,-0.11282665,-0.18741742,-0.09795715,-0.0051806015,-0.12809427,0.124177076,0.22345492,0.010399565,-0.12589337,0.08696705,0.56360227,-0.040439874,-0.0028033406,-0.04548487,-0.06778334,-0.015125617,0.07869733,-0.053129584,-0.0071960613,-0.035607465,-0.09791887,0.0102204485,-0.023623994,-0.25145417,-0.04592202,0.11152603,0.5145558,-6.273005e-05,-0.05043985,-0.112745695,-0.027303044,-0.20203055,-0.03731005,-0.23500317,-0.02421132,0.23853573,-0.017480917,-0.09588582,0.19998504,0.027387017,-0.16376878,0.027109317,0.031097885,-0.21983744,-0.031033918,-0.117285684,-0.16891845,-0.029189847,-0.004475413,-0.1285057,-0.052987754,-0.052002244,-0.07722854,0.15195988,-0.09936115,-0.12697195,-0.014260391,-0.10279083,0.12290831,0.04835296,0.21338595,-0.15003856,-0.04968357,-0.08679657,-0.028928952,-0.084651105,-0.11499155,0.4317519,-0.12712419,-0.28145823,-0.09494601,0.15332054,0.25754187,-0.05313692,-0.09475652,-0.028063081,-0.09036413,-0.32726872,-0.1481442,0.07253208,-0.020061327,-0.24222594,-0.17708924,-0.09526714,-0.08712517,-0.17090563,-0.16379513,0.0072660036,-0.042735796,-0.0061638374,0.012062196,-0.05307474,-0.057682678,0.0047555007,-0.25619537,-0.09504266,0.16029617,0.01645004,-0.089503355,-0.08211087,0.013451982,-0.19303797,-0.07541933,-0.008523084,0.090062544,-0.13614477,-0.11879722,-0.05120692,-0.10237928,0.036017243,-0.13659358,-0.17819849,-0.0869365,0.105475344,0.36666712,0.26938987,-0.39755622,0.25572842,0.056266926,0.20195565,0.21847686,-0.08420496,-0.025828859,-0.096014276,-0.11633218,-0.07727137,-0.114268556,-0.024830572,0.0125128925,-0.13929516,0.2912535,-0.113478504,-0.20998959,-0.14804196,-0.123374164,-0.113166936,-0.10757343,-0.036308397,0.049818967,-0.1360362,0.026929606,0.20825171,-0.08910982,-0.06940122,0.026787639,-0.07144084,-0.17034528,-0.08120412,-0.11426347,-0.18804353,0.114942096,-0.09836084,-0.13982946,-0.10228835,-0.06744938,0.040577136,-0.027251529,-0.036621764,-0.120587796,-0.12346992,-0.12157905,0.17692888,-0.11092865,-0.077932335,-0.17231525,0.15468706,-0.031707644,-0.16619714,-0.09599903,-0.053930487,0.3055068,-0.12650532,0.108203515,-0.065534905,-0.04427973,0.2273064,-0.17702904,-0.016903533,-0.10224815,-0.19831239,0.097590566,-0.0011244081,-0.107855625,-0.09599994,-0.1352051,0.35515547,-0.15100968,-0.11152786,-0.24272253,0.0075607197,-0.09547282,-0.101386085,-0.0123778675,0.026023233,0.13050203,-0.089900464,-0.067447565,-0.083367676,-0.09467761,-0.055351306,-0.06656992,-0.016357992,-0.18948852,-0.16009387,-0.114431694,-0.0873409,-0.07807209,-0.07706536,0.0020411168,0.042375736,0.19603147,-0.12379276,-0.07888784,-0.027064014,-0.01475405,-0.05608068,-0.045649935,0.02240828,-0.30862767,0.0040437067,-0.2987615,-0.104951344,-0.14199021,0.09455621,-0.041219622,-0.101703696,-0.010936626,-0.17937484,-0.04872399,-0.11198294,0.039382037,-0.034921892,-0.058177445,0.029441942,-0.028963024,0.1316058,-0.09963454,0.13530652,-0.10631759,0.0021393932,-0.032658547,0.21503837,-0.13174486,0.0447044,0.19845396,-0.23529057,0.29044214,-0.11398195,-0.061744437,-0.15793002,-0.13141485,-0.12513483,-0.08878759,-0.15891898,-0.08238846,-0.3317395,-0.09639014,0.15521759,0.026173757,-0.057496253,-0.09951365,0.17233774,-0.03781142,-0.0885831,-0.0635854,0.1284908,0.0016954094,-0.062980056,-0.14010301,-0.02725923,0.29031178,-0.07071744,0.09571272,-0.14006077,-0.13717741,-0.03827463,-0.101512894,-0.07364024,-0.031313725,-0.009087689,-0.039716862,-0.086662844,-0.1582698,0.29347873,0.13207316,-0.10947004,-0.05921951,-0.18444306,-0.10687232,-0.2785495,0.3048143,0.038017575,-0.10608205,-0.3133565,-0.07785925,-0.12335527,-0.12000838,0.013158543,0.38110626,-0.08630671,0.44221684,0.3228199,-0.27080294,-0.10238131,0.006261058,-0.16354193,-0.0450426,-0.039149903,-0.1268759,0.26366177,-0.1079865,-0.02799334,-0.18704852,-0.13368404,-0.09014175,-0.070524074,0.039251428,0.124293104,0.05984255,0.42018864,-0.3385248,-0.07148503,0.28669384,-0.1140091,0.015119242,0.00475928,-0.1276609,-0.07074474,-0.009146255,-0.009102939,0.22055322,0.32158753,0.03909034,-0.12317649,0.022159267,-0.048219115,0.011648195,-0.24606107,0.059617367,-0.068182126,0.31960785,0.017329251,-0.07085755,-0.13334297,-0.11890907,0.00837291,-0.15182647,-0.16147391,-0.029523917,0.120930865,0.3653124,-0.04067416,-0.19937031,-0.021513011,-0.020902792,C,1
-0.011210717,-0.08155021,-0.026760267,-0.08601372,-0.08118127,-0.039581776,-0.05230158,-0.07394974,-0.013590237,-0.030751871,-0.04711112,-0.06519201,-0.0410134,-0.056239907,-0.043964997,-0.06689246,-0.100618616,0.036354188,-0.10226038,-0.09046986,-0.047113206,-0.10475811,-0.07268797,-0.12446315,0.032555107,-0.054201562,0.021153618,-0.042386986,0.06289962,-0.023978492,-0.09618621,-0.034136318,-0.046508364,0.06669026,-0.099660516,-0.028909797,-0.02603827,-0.09297478,-0.03824067,-0.05977055,-0.024680248,0.0086282175,-0.022056345,-0.027348332,0.26331624,-0.0023552943,0.119299196,0.068454914,0.011711171,-0.08465217,-0.039796054,-0.064225584,-0.04590628,-0.089272805,-0.19165139,0.025027722,-0.06875798,-0.03259582,-0.11560783,-0.1300843,-0.033800952,0.008972848,-0.02301817,-0.022088258,-0.042151302,-0.08567126,-1.2018718e-05,-0.081402175,-0.0062835664,0.015457365,-0.06500632,-0.05153921,-0.061644666,-0.08053522,-0.058915433,-0.08784685,-0.015316656,-0.09853753,-0.12869716,-0.044306334,-0.104744315,-0.072898366,0.07664321,0.10744063,0.006798398,-0.04342445,-0.049846523,-0.045492887,-0.038421776,-0.0102032125,-0.12688622,-0.01770629,-0.11610797,-0.06886769,-0.04824564,-0.16915815,-0.09664876,0.09657935,-0.04292372,0.15835689,-0.070783235,-0.026155826,-0.042683437,0.08634246,-0.06620534,-0.07014024,-0.039339818,0.009514576,-0.012335882,-0.09658615,-0.014432403,-0.0683702,-0.032547086,0.12537651,-0.020106029,-0.10960552,-0.012175869,-0.06580397,-0.034443412,-0.088058986,-0.034654163,-0.100877464,0.076945156,-0.076619655,-0.054928496,-0.02888161,-0.04426986,-0.123200506,0.17003196,-0.07846724,-0.030438554,-0.10791605,-0.05394581,-0.06278347,-0.038840607,-0.1012674,-0.050266717,0.0045422185,0.0468633,-0.024611507,-0.040589962,-0.08332481,-0.11234096,-0.059322298,0.0386032,-0.041820258,-0.06472287,-0.045808025,-0.08262231,-0.04914506,0.003378715,-0.070477605,0.016486548,-0.044164103,-0.026705533,-0.0034839008,-0.07570665,-0.053121485,-0.03421196,-0.06652957,-0.044515837,-0.0725524,0.0073900986,0.14059196,0.117855296,-0.05455074,-0.038496483,0.053437296,-0.045936193,-0.0062711053,-0.06483837,-0.022512335,0.0019249469,0.016672634,-0.07522416,-0.017685054,0.0009447001,-0.0076309815,-0.0029097456,0.015543135,-0.02417106,-0.09503658,0.039458618,0.09070389,0.06036677,0.1419578,-0.047245674,-0.016294267,-0.0050342996,-0.062893584,-0.11764542,-0.035021987,-0.061415575,-0.049892135,-0.078439206,-0.020943604,0.032589618,-0.08284112,0.009973132,0.10037491,0.014146347,-0.032974396,-0.08715852,-0.05173418,-0.03167871,0.05910059,-0.074238956,-0.060875967,-0.010410944,-0.04584744,0.017921142,-0.024876181,-0.10504348,-0.05253738,-0.06724242,-0.006199848,-0.0019053295,-0.08129451,-0.09253989,-0.05087226,-0.11141033,-0.08419785,-0.08431005,-0.074184954,0.107650295,-0.032714494,-0.07866691,-0.05468968,-0.062110193,0.0273116,-0.021816336,-0.06478779,-0.071526356,-0.072170906,-0.062317662,-0.056001153,-0.029329374,-0.02179659,-0.008359725,-0.09917838,-0.026761493,-0.06153707,-0.055996053,-0.06464712,-0.024056796,-0.050508298,-0.088745326,-0.034793343,-0.042520866,-0.090445384,-0.019548006,-0.05145479,-0.05548871,0.17251238,-0.093105435,0.0003098203,-0.03433227,0.20008561,-0.092677996,-0.05837758,0.119728625,0.03847014,-0.09882767,-0.014959289,-0.03929074,-0.085506104,-0.03190982,-0.060037844,-0.018348916,-0.00020052213,0.13445422,-0.039238386,0.13214643,-0.037502937,-0.044011958,-0.020342566,0.17475678,0.0005452391,-0.0063501876,-0.056111235,-0.035205044,-0.079992086,-0.06827852,-0.06795403,-0.026742082,-0.012535751,-0.1144658,-0.09798476,-0.03616578,-0.087678194,-0.0010434482,-0.05433084,-0.113062546,-0.032948293,-0.02037344,0.0020707585,-0.020000996,-0.03355657,-0.037271842,-0.061077323,-0.101751484,0.049087714,-0.028953187,-0.06546459,-0.04217234,-0.08569416,-0.041869998,-0.015292291,-0.06973043,-0.08037284,-0.03299605,-0.054343015,-0.016577167,-0.018221391,-0.043475967,-0.10394533,-0.08372558,0.12149523,0.082248025,-0.05400238,-0.07042816,-0.07677251,0.08912404,-0.05441843,-0.12298786,-0.053844586,-0.035794936,0.06839801,-0.10685412,0.01915787,-0.086527705,-0.030343173,0.029793814,-0.023766365,-0.10003504,-0.05841512,-0.122737244,-0.08532122,0.07721478,-0.039146844,0.07190653,-0.008347343,0.02390445,-0.07161753,-0.03344398,-0.11932373,-0.074633606,-0.008543652,-0.10471739,-0.030187491,-0.044394463,-0.050042033,-0.016554028,-0.08953876,-0.06114959,-0.08868064,-0.061605148,-0.06532362,-0.008447761,-0.04836542,-0.036327407,-0.11502081,-0.06450146,-0.038044706,-0.092007704,-0.016461251,0.09480589,-0.060639217,-0.071362756,-0.04687106,-0.05884619,-0.023694137,0.023626162,-0.0068639554,-0.035311833,0.0050062723,0.03034335,-0.06526449,-0.016907498,-0.023599964,0.11674516,-0.058595743,-0.053299688,-0.015129989,-0.038909722,-0.091449104,-0.09403634,-0.023555517,-0.056556806,-0.05236813,0.081825756,-0.032696947,0.15084414,-0.08422742,0.07617152,-0.019282533,-0.06966968,-0.014823634,0.0018003099,-0.08274622,-0.03101138,0.095074564,-0.029582897,0.08711256,-0.17236589,-0.043471888,-0.09778651,-0.03561344,-0.036110755,-0.060131386,-0.0818565,-0.08658601,-0.0004317537,-0.0064652413,-0.025928082,0.0019547734,-0.024716957,-0.06333071,0.013000919,0.25480074,-0.08902186,-0.058846444,-0.04757589,-0.055401072,-0.06854541,-0.012930553,-0.022031398,0.15341647,-0.10544912,0.011770224,0.0051990426,-0.11979768,-0.04816369,-0.031624105,-0.04679761,-0.045040395,-0.07793756,-0.048337504,-0.031204443,0.059985183,0.081049666,-0.047949765,-0.05511938,-0.022572787,-0.093025744,-0.042188656,-0.07716244,-0.095482334,0.0030266684,-0.028185016,0.014763389,-0.07714145,-0.05510124,-0.085627034,0.042869024,0.23588246,-0.112961516,-0.014212212,0.038961694,-0.030760597,-0.011479631,0.0033822118,-0.047823098,-0.0015841406,0.02390451,-0.07618682,0.28361306,-0.027676549,-0.060922343,-0.025684422,-0.078438535,-0.05994913,-0.08617413,0.02306377,0.025936792,-0.057174563,0.06935787,-0.046957992,-0.081540704,0.039807793,-0.07183132,-0.068250924,-0.053227432,-0.02409862,-0.100374386,-0.016962133,-0.0507346,0.2387529,0.18268943,-0.05564837,-0.08319161,-0.0350945,-0.010546876,-0.068273015,-0.059597854,-0.015703864,-0.043160215,-0.01748734,-0.063181676,-0.057059832,-0.06940842,0.010283007,-0.05258423,-0.007153267,-0.12575454,-0.0071725305,-0.02175923,0.025341569,-0.026769735,-0.015317703,-0.017138753,-0.03296317,m82,2
