-6.2585516,9.312457,A1
1.3083723,1.411998,2d
-8.281983,11.586018,A1
-3.8589115,0.09385158,2d
3.773243,15.042282,m82
16.33427,-14.884164,C
-17.115658,-10.855864,P
6.76961,-3.2107427,88
19.46371,-11.661334,C
-4.2983713,10.861235,A1
-3.2915099,-0.70626664,2d
-5.326384,9.636551,A1
-5.7652154,10.250342,A1
11.275913,-4.8108335,88
16.985334,-16.296122,C
-19.266098,-9.689471,P
14.0007515,-1.944866,88
2.6922088,12.683554,m82
-16.403688,-10.244974,P
4.907809,15.861415,m82
12.501628,-2.3341458,88
-7.7999506,10.785949,A1
12.008096,-5.870544,88
3.8629823,2.3462627,2d
-15.081185,-8.030063,P
2.2730417,-0.411832,88
4.280886,15.070557,m82
-15.426996,-10.877917,P
16.768623,-9.693007,C
-3.0652208,-0.19235703,2d
-5.353671,8.254192,A1
4.4581614,12.927355,m82
4.620971,3.9261937,2d
-14.560513,-9.380804,P
12.462027,-6.278215,88
18.893898,-13.241088,C
-4.8427873,0.73114717,2d
-18.72451,-11.86701,P
5.117371,15.138961,m82
-7.967188,10.761784,A1
3.0392494,13.547969,m82
18.175507,-11.035411,C
18.86898,-9.51574,C
12.761301,-3.0268185,88
-18.135193,-10.798475,P
3.6447937,15.74486,m82
0.23714903,0.016656829,2d
16.32847,-15.22858,C
-5.4531603,8.734194,A1
-3.9166567,-1.156667,2d
-9.763022,12.187198,A1
-4.420136,8.504866,2d
5.2200155,14.745705,m82
14.791181,-16.073318,C
-16.829556,-10.048701,P
3.940699,-1.9078923,88
17.73306,-13.091583,C
-4.797489,11.319505,A1
-5.9793596,-2.1447074,2d
-11.452406,12.672627,A1
-7.535303,11.87818,A1
14.485391,-1.6461433,88
16.126091,-15.953484,C
-18.504852,-9.433851,P
6.04446,-3.5295806,88
2.1793,9.68819,m82
-16.495687,-10.6290045,P
4.418131,17.469894,m82
13.343921,-1.2454457,88
-9.262143,12.504945,A1
15.48976,-8.726901,88
-2.086342,3.9346418,2d
-13.468438,-8.704329,P
2.7802293,-1.8779994,88
5.143904,16.374134,m82
-14.277608,-8.244438,P
18.125101,-10.358467,C
-0.377628,-1.1877936,2d
-8.404278,9.743668,A1
7.237604,16.385338,m82
-3.087518,-1.0086393,2d
-15.119784,-9.579754,P
15.709555,-10.098295,88
19.97358,-11.19834,C
-4.563558,1.4958655,2d
-17.703407,-10.252593,P
3.630887,13.268834,m82
-12.427809,13.9011,A1
3.404754,15.110064,m82
17.891273,-8.89807,C
-6.106764,-0.3502162,C
10.092094,-3.971559,88
-18.848368,-10.950908,P
4.9047785,16.780523,m82
0.6089622,0.2598796,2d
17.117678,-15.998043,C
-10.048573,12.7426605,A1
0.17269748,2.136289,2d
-8.76676,12.270879,A1
-2.1759386,4.3414164,2d
6.1285152,17.91295,m82
14.32402,-17.222424,C
-19.323677,-11.238346,P
6.8454924,-3.9900072,88
18.745825,-12.595846,C
-3.6412928,10.49072,A1
1.0088376,4.6069517,2d
-11.634911,12.902799,A1
-10.625499,12.97904,A1
12.624858,-14.995934,88
14.65145,-17.629768,C
-14.727981,-10.13542,P
11.4248,-4.5441093,88
2.4680517,11.369944,m82
-14.329528,-8.721695,P
5.3868003,16.901007,m82
13.670822,-0.9184483,88
-9.37161,11.256079,A1
11.419483,-5.495858,88
2.8335094,3.5180004,2d
-10.006353,-4.6839137,P
5.0084114,-2.4581409,88
2.6367455,11.776579,m82
-9.776746,-4.2677455,P
12.751311,-7.595066,C
-0.9360686,1.8455373,2d
-1.7792101,3.3679776,A1
7.1642413,16.82466,m82
4.4892426,3.8981807,2d
-14.742628,-8.963226,P
14.069844,-1.1300238,88
20.21358,-12.463615,C
-6.611898,5.180371,2d
-15.921931,-9.923582,P
6.5458083,16.48017,m82
-12.537198,13.428778,A1
6.277205,17.529022,m82
19.398323,-12.032636,C
12.953357,-13.324693,C
7.0929565,-3.9743567,88
-18.756392,-11.447786,P
3.5787597,16.315897,m82
0.3939669,-0.7833084,2d
18.075998,-11.759784,C
-10.776933,13.642404,A1
-0.9138825,-0.44484234,2d
-10.848343,13.858877,A1
-7.2945695,6.1469493,2d
4.4700537,14.096496,m82
15.31943,-17.387672,C
-19.464155,-10.520764,P
19.612318,-10.175317,88
19.977911,-13.320156,C
-6.4727297,12.956945,A1
-8.371503,5.022005,2d
-11.577133,13.496321,A1
-9.7668495,13.306767,A1
17.873075,-13.337433,88
16.640629,-15.790556,C
-12.944511,-10.427303,P
11.226235,-3.5490444,88
3.1220317,14.151311,m82
-16.836939,-7.2763305,P
2.9171002,16.586126,m82
11.787167,-3.471911,88
-9.335783,13.255996,A1
10.496721,-4.1002884,88
0.12661168,3.2343678,2d
-11.484555,-6.200721,P
1.4955614,5.5726967,88
5.0111265,13.4773655,m82
-8.637629,-4.0134535,P
15.4698,-16.370123,C
-0.9064534,-1.8726945,2d
-1.7328651,4.277035,A1
3.3028,14.463956,m82
-3.4108799,-1.7560909,2d
-12.903511,-9.188969,P
12.660319,-3.9610648,88
19.310892,-13.38762,C
-7.7079563,5.5061903,2d
-13.451478,-5.815745,P
1.6467335,16.77213,m82
-13.054289,13.827309,A1
2.5578465,16.518417,m82
18.466919,-13.940635,C
17.261854,-15.345025,C
20.808817,-11.8013525,88
-17.494555,-11.219814,P
3.7831187,16.746851,m82
-6.68339,6.8931365,2d
18.636093,-14.572295,C
-10.090264,14.146291,A1
-1.8868291,-0.6140444,2d
